,Date,schedule_season,schedule_week,team_home,team_away,stadium,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,schedule_playoff,elo1,elo2,elo_prob1,neutral,month_x,snow,rain,fog,result,home_favorite,away_favorite,over_under,home_avg_pts_diff,away_avg_pts_diff,home_roll_pts_diff,away_roll_pts_diff,home_rest,away_rest,div_game,home_after_div,away_after_div,Week,Open,Close,fav,home,away,month_y,dog,move,fav_dup,dog_dup,home_favorite_dup,away_favorite_dup,home_win_streak,home_loss_streak,away_win_streak,away_loss_streak,home_cover_streak,home_no_cov_streak,away_cover_streak,away_no_cov_streak
813,2010-09-12,2010,1,TEN,OAK,Nissan Stadium,TEN,-6.5,40.0,77.0,9.0,45.0,38.0,13.0,0,1535.3129999999999,1383.2620000000002,0.777203945,0.0,9,0,0,0,1,1.0,0.0,1.0,-3.0,-11.375,-3.0,-11.375,100 days 00:00:00.000000000,100 days 00:00:00.000000000,0,0,0,1,-7.0,-6.5,TEN,TEN,OAK,9,OAK,0.5,TEN,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2010-09-12,2010,1,WAS,DAL,FedEx Field,DAL,-3.0,40.0,66.0,2.0,85.0,13.0,7.0,0,1430.5,1592.4620000000002,0.363973738,0.0,9,0,0,0,1,0.0,1.0,0.0,-4.375,5.555555555555555,-4.375,5.555555555555555,100 days 00:00:00.000000000,100 days 00:00:00.000000000,1,0,0,1,-3.5,-4.0,DAL,WAS,DAL,9,WAS,-0.5,DAL,WAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,2010-09-13,2010,1,KC,LAC,Arrowhead Stadium,LAC,-4.0,45.5,81.0,1.0,75.0,21.0,14.0,0,1400.114,1614.1129999999998,0.297818602,0.0,9,0,0,0,1,0.0,1.0,0.0,-8.125,7.705882352941177,-8.125,7.705882352941177,100 days 00:00:00.000000000,100 days 00:00:00.000000000,1,0,0,1,-5.5,-4.0,LAC,KC,LAC,9,KC,1.5,LAC,KC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,2010-09-13,2010,1,NYJ,BAL,MetLife Stadium,NYJ,-1.0,36.5,73.0,1.0,100.0,9.0,10.0,0,1586.636,1580.0339999999999,0.601609107,0.0,9,0,1,0,0,1.0,0.0,0.0,5.894736842105263,7.333333333333333,5.894736842105263,7.333333333333333,100 days 00:00:00.000000000,100 days 00:00:00.000000000,0,0,0,1,-3.0,-1.5,NYJ,NYJ,BAL,9,BAL,1.5,NYJ,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,2010-09-19,2010,2,ATL,ARI,Georgia Dome,ATL,-7.0,43.5,72.0,0.0,40.0,41.0,7.0,0,1524.421,1542.711,0.566819,0.0,9,0,0,0,1,1.0,0.0,1.0,-6.0,4.0,-6.0,4.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,1,2,-7.0,-7.0,ATL,ATL,ARI,9,ARI,0.0,ATL,ARI,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
818,2010-09-19,2010,2,CAR,TB,Bank of America Stadium,CAR,-4.0,37.5,89.0,4.0,39.0,7.0,20.0,0,1538.626,1440.0629999999999,0.719411496,0.0,9,0,0,0,0,1.0,0.0,0.0,-13.0,3.0,-13.0,3.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,2,-3.5,-4.0,CAR,CAR,TB,9,TB,-0.5,CAR,TB,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
819,2010-09-19,2010,2,CIN,BAL,Paul Brown Stadium,BAL,-3.0,39.5,78.0,1.0,52.0,15.0,10.0,0,1483.1129999999998,1588.655,0.441918752,0.0,9,0,0,0,1,0.0,1.0,0.0,-14.0,1.0,-14.0,1.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,1,0,0,2,-1.0,-3.0,BAL,CIN,BAL,9,CIN,-2.0,BAL,CIN,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
820,2010-09-19,2010,2,CLE,KC,FirstEnergy Stadium,CLE,-3.0,38.0,65.0,1.0,70.6923076923077,14.0,16.0,0,1425.1270000000002,1431.4389999999999,0.583664592,0.0,9,0,0,0,0,1.0,0.0,0.0,-3.0,7.0,-3.0,7.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,0,0,1,2,-2.5,-3.0,CLE,CLE,KC,9,KC,-0.5,CLE,KC,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
821,2010-09-19,2010,2,DAL,CHI,Cowboys Stadium,DAL,-7.0,41.5,72.0,0.0,40.0,20.0,27.0,0,1566.568,1483.066,0.70158276,0.0,9,0,0,0,0,1.0,0.0,1.0,-6.0,5.0,-6.0,5.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,1,2,-9.0,-7.0,DAL,DAL,CHI,9,CHI,2.0,DAL,CHI,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
822,2010-09-19,2010,2,DEN,SEA,Sports Authority Field at Mile High,DEN,-3.5,41.0,91.0,9.0,4.0,31.0,14.0,0,1449.5520000000001,1437.675,0.608863996,0.0,9,0,0,0,1,1.0,0.0,1.0,-7.0,25.0,-7.0,25.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,1,2,-3.0,-3.5,DEN,DEN,SEA,9,SEA,-0.5,DEN,SEA,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
823,2010-09-19,2010,2,DET,PHI,Ford Field,PHI,-6.5,41.0,72.0,0.0,40.0,32.0,35.0,0,1303.734,1551.9389999999999,0.25834031,0.0,9,0,0,0,0,0.0,1.0,1.0,-5.0,-7.0,-5.0,-7.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,2,-3.0,-6.5,PHI,DET,PHI,9,DET,-3.5,PHI,DET,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
824,2010-09-19,2010,2,GB,BUF,Lambeau Field,GB,-13.0,43.0,58.0,4.0,51.0,34.0,7.0,0,1597.7520000000002,1454.9360000000001,0.767863257,0.0,9,0,0,0,1,1.0,0.0,0.0,7.0,-5.0,7.0,-5.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,1,2,-13.5,-13.0,GB,GB,BUF,9,BUF,0.5,GB,BUF,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
825,2010-09-19,2010,2,IND,NYG,Lucas Oil Stadium,IND,-4.0,48.5,72.0,0.0,40.0,38.0,14.0,0,1584.905,1526.171,0.670902588,0.0,9,0,0,0,1,1.0,0.0,1.0,-10.0,13.0,-10.0,13.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,2,-5.5,-4.0,IND,IND,NYG,9,NYG,1.5,IND,NYG,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
826,2010-09-19,2010,2,MIN,MIA,Mall of America Field,MIN,-6.0,41.0,72.0,0.0,40.0,10.0,14.0,0,1572.6529999999998,1504.08,0.683284624,0.0,9,0,0,0,0,1.0,0.0,0.0,-5.0,5.0,-5.0,5.0,10 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,1,2,-5.5,-6.0,MIN,MIN,MIA,9,MIA,-0.5,MIN,MIA,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
827,2010-09-19,2010,2,NYJ,NE,MetLife Stadium,NE,-3.0,39.5,82.0,6.0,36.0,28.0,14.0,0,1578.015,1582.9979999999998,0.585522428,0.0,9,0,0,0,1,0.0,1.0,1.0,-1.0,14.0,-1.0,14.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,2,-1.0,-3.0,NE,NYJ,NE,9,NYJ,-2.0,NE,NYJ,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
828,2010-09-19,2010,2,OAK,LAR,Oakland Coliseum,OAK,-3.0,37.5,72.0,6.0,60.0,16.0,14.0,0,1370.0479999999998,1307.629,0.6755690670000001,0.0,9,0,0,0,1,1.0,0.0,0.0,-25.0,-4.0,-25.0,-4.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,1,2,-3.5,-3.0,OAK,OAK,LAR,9,LAR,0.5,OAK,LAR,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
829,2010-09-19,2010,2,LAC,JAX,Qualcomm Stadium,LAC,-7.0,45.0,76.0,8.0,63.0,38.0,13.0,0,1582.7879999999998,1459.7089999999998,0.746998877,0.0,9,0,0,0,1,1.0,0.0,1.0,-7.0,7.0,-7.0,7.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,2,-9.0,-7.0,LAC,LAC,JAX,9,JAX,2.0,LAC,JAX,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
830,2010-09-19,2010,2,TEN,PIT,Nissan Stadium,TEN,-6.0,37.0,87.0,3.0,49.0,11.0,19.0,0,1548.527,1576.4070000000002,0.553217639,0.0,9,0,0,0,0,1.0,0.0,0.0,25.0,6.0,25.0,6.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,2,-6.0,-6.0,TEN,TEN,PIT,9,PIT,0.0,TEN,PIT,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
831,2010-09-19,2010,2,WAS,HOU,FedEx Field,HOU,-3.0,42.5,85.0,6.0,43.0,27.0,30.0,0,1456.394,1569.9879999999998,0.430520082,0.0,9,0,0,0,0,0.0,1.0,1.0,6.0,10.0,6.0,10.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,1,2,-3.0,-3.0,HOU,WAS,HOU,9,WAS,0.0,HOU,WAS,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
832,2010-09-20,2010,2,SF,NO,Candlestick Park,NO,-5.0,43.5,72.0,1.0,60.0,22.0,25.0,0,1462.382,1646.6229999999998,0.33483297,0.0,9,0,0,0,0,0.0,1.0,1.0,-25.0,5.0,-25.0,5.0,8 days 00:00:00.000000000,11 days 00:00:00.000000000,0,1,0,2,-4.5,-5.5,NO,SF,NO,9,SF,-1.0,NO,SF,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
833,2010-09-26,2010,3,ARI,OAK,University of Phoenix Stadium,ARI,-5.5,39.0,72.0,0.0,40.0,24.0,23.0,0,1512.549,1376.786,0.760547723,0.0,9,0,0,0,1,1.0,0.0,1.0,-15.0,-11.5,-15.0,-11.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-4.0,-5.5,ARI,ARI,OAK,9,OAK,-1.5,ARI,OAK,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
834,2010-09-26,2010,3,BAL,CLE,M&T Bank Stadium,BAL,-12.5,36.5,77.0,6.0,83.0,24.0,17.0,0,1568.281,1411.951,0.781440017,0.0,9,0,1,0,1,1.0,0.0,1.0,-2.0,-2.5,-2.0,-2.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,1,0,3,-10.0,-12.5,BAL,BAL,CLE,9,CLE,-2.5,BAL,CLE,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0
835,2010-09-26,2010,3,CAR,CIN,Bank of America Stadium,CIN,-3.5,37.0,67.0,8.0,86.0,7.0,20.0,0,1497.605,1503.487,0.5842659610000001,0.0,9,0,1,0,0,0.0,1.0,0.0,-13.0,-4.5,-13.0,-4.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,1,3,-3.5,-3.0,CIN,CAR,CIN,9,CAR,0.5,CIN,CAR,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0
836,2010-09-26,2010,3,DEN,IND,Sports Authority Field at Mile High,IND,-6.0,47.0,85.0,6.0,12.0,13.0,27.0,0,1471.4,1604.963,0.40259111,0.0,9,0,0,0,0,0.0,1.0,0.0,5.0,7.0,5.0,7.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-5.5,-6.0,IND,DEN,IND,9,DEN,-0.5,IND,DEN,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
837,2010-09-26,2010,3,HOU,DAL,Reliant Stadium,HOU,-2.5,47.5,82.0,8.0,48.0,13.0,27.0,0,1581.6670000000001,1535.2779999999998,0.655026169,0.0,9,0,0,0,0,1.0,0.0,0.0,6.5,-6.5,6.5,-6.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-2.0,-2.5,HOU,HOU,DAL,9,DAL,-0.5,HOU,DAL,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
838,2010-09-26,2010,3,JAX,PHI,EverBank Field,PHI,-3.0,45.0,90.0,5.0,67.0,3.0,28.0,0,1444.521,1558.5510000000002,0.42990485100000003,0.0,9,0,0,0,0,0.0,1.0,0.0,-9.0,-2.0,-9.0,-2.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-3.0,-3.0,PHI,JAX,PHI,9,JAX,0.0,PHI,JAX,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
839,2010-09-26,2010,3,KC,SF,Arrowhead Stadium,SF,-3.0,38.0,57.0,1.0,72.0,31.0,10.0,0,1444.615,1453.576,0.5799544520000001,0.0,9,0,0,0,1,0.0,1.0,1.0,4.5,-14.0,4.5,-14.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,0,0,0,3,0.0,-3.0,SF,KC,SF,9,KC,-3.0,PICK,PICK,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
840,2010-09-26,2010,3,MIA,NYJ,Sun Life Stadium,MIA,-2.5,36.0,84.0,9.0,77.0,23.0,31.0,0,1527.496,1599.8670000000002,0.48939387,0.0,9,0,0,0,0,1.0,0.0,1.0,4.5,6.5,4.5,6.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,1,3,-1.5,-1.5,MIA,MIA,NYJ,9,NYJ,0.0,MIA,NYJ,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
841,2010-09-26,2010,3,MIN,DET,Mall of America Field,MIN,-13.0,43.0,72.0,0.0,40.0,24.0,10.0,0,1549.2379999999998,1297.121,0.861221452,0.0,9,0,0,0,1,1.0,0.0,0.0,-4.5,-4.0,-4.5,-4.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,3,-10.0,-13.0,MIN,MIN,DET,9,DET,-3.0,MIN,DET,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
842,2010-09-26,2010,3,NE,BUF,Gillette Stadium,NE,-14.5,43.0,68.0,11.0,67.63636363636364,38.0,30.0,0,1561.145,1440.8010000000002,0.744011854,0.0,9,0,0,0,1,1.0,0.0,1.0,0.0,-16.0,0.0,-16.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,1,0,3,-11.0,-14.5,NE,NE,BUF,9,BUF,-3.5,NE,BUF,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0
843,2010-09-26,2010,3,NO,ATL,Louisiana Superdome,NO,-3.0,49.5,72.0,0.0,40.0,24.0,27.0,0,1655.4289999999999,1554.582,0.7220578120000001,0.0,9,0,0,0,0,1.0,0.0,1.0,4.0,14.0,4.0,14.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,3,-4.5,-3.0,NO,NO,ATL,9,ATL,1.5,NO,ATL,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
844,2010-09-26,2010,3,NYG,TEN,MetLife Stadium,NYG,-3.0,43.5,70.0,3.0,48.0,10.0,29.0,0,1506.112,1523.799,0.56767109,0.0,9,0,0,0,0,1.0,0.0,0.0,-5.5,8.5,-5.5,8.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-3.5,-3.0,NYG,NYG,TEN,9,TEN,0.5,NYG,TEN,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
845,2010-09-26,2010,3,SEA,LAC,CenturyLink Field,LAC,-4.0,44.0,66.0,10.0,67.66666666666667,27.0,20.0,0,1415.828,1597.976,0.337521678,0.0,9,0,0,1,1,0.0,1.0,1.0,4.0,9.0,4.0,9.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-4.5,-4.0,LAC,SEA,LAC,9,SEA,0.5,LAC,SEA,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
846,2010-09-26,2010,3,LAR,WAS,Edward Jones Dome,WAS,-5.0,39.0,72.0,0.0,40.0,30.0,16.0,0,1300.891,1444.715,0.388470154,0.0,9,0,0,0,1,0.0,1.0,1.0,-3.0,1.5,-3.0,1.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,3,-5.0,-5.0,WAS,LAR,WAS,9,LAR,0.0,WAS,LAR,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
847,2010-09-26,2010,3,TB,PIT,Raymond James Stadium,PIT,-3.0,33.0,90.0,7.0,62.0,13.0,38.0,0,1481.0839999999998,1601.135,0.42143166299999996,0.0,9,0,0,0,0,0.0,1.0,1.0,8.0,7.0,8.0,7.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,3,-2.5,-2.5,PIT,TB,PIT,9,TB,0.0,PIT,TB,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
848,2010-09-27,2010,3,CHI,GB,Soldier Field,GB,-3.0,46.5,56.0,6.0,75.0,20.0,17.0,0,1514.356,1611.8870000000002,0.45332046,0.0,9,0,0,0,1,0.0,1.0,0.0,6.0,17.0,6.0,17.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,1,0,0,3,-3.5,-3.0,GB,CHI,GB,9,CHI,0.5,GB,CHI,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
849,2010-10-03,2010,4,ATL,SF,Georgia Dome,ATL,-7.0,42.5,72.0,0.0,40.0,16.0,14.0,0,1576.234,1428.253,0.7731207290000001,0.0,10,0,0,0,1,1.0,0.0,0.0,10.333333333333334,-16.333333333333332,10.333333333333334,-16.333333333333332,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,4,-7.0,-7.0,ATL,ATL,SF,10,SF,0.0,ATL,SF,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
850,2010-10-03,2010,4,BUF,NYJ,Ralph Wilson Stadium,NYJ,-6.0,37.0,51.0,1.0,66.0,14.0,38.0,0,1430.4260000000002,1621.3020000000001,0.326380726,0.0,10,0,1,0,0,0.0,1.0,1.0,-13.333333333333334,7.0,-13.333333333333334,7.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,1,1,4,-4.5,-6.0,NYJ,BUF,NYJ,10,BUF,-1.5,NYJ,BUF,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0
851,2010-10-03,2010,4,CLE,CIN,FirstEnergy Stadium,CIN,-2.5,37.0,52.0,10.0,66.81818181818181,23.0,20.0,0,1403.692,1535.1770000000001,0.405471414,0.0,10,0,0,0,1,0.0,1.0,1.0,-4.0,1.3333333333333333,-4.0,1.3333333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,1,0,4,-3.0,-2.5,CIN,CLE,CIN,10,CLE,0.5,CIN,CLE,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0
852,2010-10-03,2010,4,GB,DET,Lambeau Field,GB,-14.5,46.0,52.0,8.0,61.0,28.0,26.0,0,1596.503,1290.552,0.894293308,0.0,10,0,0,0,1,1.0,0.0,1.0,10.333333333333334,-7.333333333333333,10.333333333333334,-7.333333333333333,6 days 00:00:00.000000000,7 days 00:00:00.000000000,1,1,1,4,-14.5,-14.5,GB,GB,DET,10,DET,0.0,GB,DET,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0
853,2010-10-03,2010,4,JAX,IND,EverBank Field,IND,-7.0,46.0,81.0,1.0,30.0,31.0,28.0,0,1417.119,1626.109,0.303883407,0.0,10,0,0,0,1,0.0,1.0,1.0,-14.333333333333334,9.333333333333334,-14.333333333333334,9.333333333333334,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,4,-7.0,-7.0,IND,JAX,IND,10,JAX,0.0,IND,JAX,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
854,2010-10-03,2010,4,NO,CAR,Louisiana Superdome,NO,-12.5,44.0,72.0,0.0,40.0,16.0,14.0,0,1633.777,1465.915,0.792565812,0.0,10,0,0,0,1,1.0,0.0,0.0,1.6666666666666667,-13.0,1.6666666666666667,-13.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,1,0,4,-13.5,-12.5,NO,NO,CAR,10,CAR,1.0,NO,CAR,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0
855,2010-10-03,2010,4,NYG,CHI,MetLife Stadium,NYG,-3.5,44.0,59.0,1.0,52.0,17.0,3.0,0,1471.3529999999998,1529.741,0.509514284,0.0,10,0,0,0,1,1.0,0.0,0.0,-10.0,5.0,-10.0,5.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,0,0,1,4,-3.0,-3.5,NYG,NYG,CHI,10,CHI,-0.5,NYG,CHI,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0
856,2010-10-03,2010,4,OAK,HOU,Oakland Coliseum,HOU,-3.5,44.0,71.0,1.0,53.0,24.0,31.0,0,1373.744,1544.2979999999998,0.35260283200000003,0.0,10,0,0,0,0,0.0,1.0,1.0,-8.0,-0.3333333333333333,-8.0,-0.3333333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,4,-3.5,-3.5,HOU,OAK,HOU,10,OAK,0.0,HOU,OAK,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
857,2010-10-03,2010,4,PHI,WAS,Lincoln Financial Field,PHI,-5.0,43.5,63.0,1.0,57.0,12.0,17.0,0,1585.954,1410.3629999999998,0.7997853159999999,0.0,10,0,0,0,0,1.0,0.0,0.0,7.0,-3.6666666666666665,7.0,-3.6666666666666665,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,4,-6.5,-5.5,PHI,PHI,WAS,10,WAS,1.0,PHI,WAS,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
858,2010-10-03,2010,4,PIT,BAL,Heinz Field,PIT,-2.5,34.5,52.0,5.0,86.0,14.0,17.0,0,1627.9260000000002,1576.539,0.661498105,0.0,10,0,0,0,0,1.0,0.0,0.0,13.0,1.0,13.0,1.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,1,4,-1.0,-2.0,PIT,PIT,BAL,10,BAL,-1.0,PIT,BAL,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
859,2010-10-03,2010,4,LAC,ARI,Qualcomm Stadium,LAC,-9.5,46.5,72.0,8.0,67.0,41.0,10.0,0,1568.875,1515.5910000000001,0.663938967,0.0,10,0,0,0,1,1.0,0.0,1.0,3.6666666666666665,-9.666666666666666,3.6666666666666665,-9.666666666666666,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,4,-9.0,-10.0,LAC,LAC,ARI,10,ARI,-1.0,LAC,ARI,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
860,2010-10-03,2010,4,LAR,SEA,Edward Jones Dome,SEA,-2.0,40.0,72.0,0.0,40.0,20.0,3.0,0,1335.243,1444.9289999999999,0.43604394700000004,0.0,10,0,0,0,1,0.0,1.0,0.0,2.6666666666666665,5.0,2.6666666666666665,5.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,1,0,0,4,-1.5,-2.0,SEA,LAR,SEA,10,LAR,-0.5,SEA,LAR,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
861,2010-10-03,2010,4,TEN,DEN,Nissan Stadium,TEN,-6.5,43.5,54.0,1.0,67.0,20.0,26.0,0,1558.558,1450.254,0.730589995,0.0,10,0,0,0,0,1.0,0.0,1.0,12.0,-1.3333333333333333,12.0,-1.3333333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,0,4,-7.0,-6.5,TEN,TEN,DEN,10,DEN,0.5,TEN,DEN,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
862,2010-10-04,2010,4,MIA,NE,Sun Life Stadium,NE,-1.0,48.0,81.0,1.0,60.0,14.0,41.0,0,1506.0620000000001,1571.521,0.499339446,0.0,10,0,0,0,0,0.0,1.0,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.6666666666666665,8 days 00:00:00.000000000,8 days 00:00:00.000000000,1,1,1,4,1.0,-1.0,MIA,MIA,NE,10,NE,-2.0,NE,MIA,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
863,2010-10-10,2010,5,ARI,NO,University of Phoenix Stadium,NO,-7.0,45.5,72.0,0.0,40.0,30.0,20.0,0,1493.485,1637.898,0.387664995,0.0,10,0,0,0,1,0.0,1.0,1.0,-15.0,1.75,-15.0,1.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,0,1,5,-6.5,-7.0,NO,ARI,NO,10,ARI,-0.5,NO,ARI,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0
864,2010-10-10,2010,5,BAL,DEN,M&T Bank Stadium,BAL,-8.0,39.5,70.0,6.0,40.0,31.0,17.0,0,1595.904,1481.119,0.7378697209999999,0.0,10,0,0,0,1,1.0,0.0,1.0,1.5,0.5,1.5,0.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,5,-7.0,-8.0,BAL,BAL,DEN,10,DEN,-1.0,BAL,DEN,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
865,2010-10-10,2010,5,BUF,JAX,Ralph Wilson Stadium,BUF,-2.5,41.5,63.0,1.0,52.0,26.0,36.0,0,1410.5510000000002,1437.771,0.5541565039999999,0.0,10,0,0,0,0,1.0,0.0,1.0,-16.0,-10.0,-16.0,-10.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,1,5,-1.0,-2.5,BUF,BUF,JAX,10,JAX,-1.5,BUF,JAX,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
866,2010-10-10,2010,5,CAR,CHI,Bank of America Stadium,CAR,-3.0,33.0,81.0,2.0,29.0,6.0,23.0,0,1461.7939999999999,1503.255,0.533823608,0.0,10,0,0,0,0,1.0,0.0,0.0,-10.25,0.25,-10.25,0.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,0,1,0,5,3.0,-3.0,CAR,CAR,CHI,10,CHI,-6.0,CHI,CAR,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
